timestamp,time,load,cpu_usage,gpu_power,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3,cpu_core_4,cpu_core_5,cpu_core_6,cpu_core_7,cpu_core_8,cpu_core_9,cpu_core_10,cpu_core_11,cpu_core_12,cpu_core_13,cpu_core_14,cpu_core_15,cpu_freq,cpu_temp,gpu_temp,current,voltage,power,proc_count,nvidia_util,nvidia_power,nvidia_temp,fan1,fan2,stage
1776305606.8186896,07:43:26,NO_LOAD,5.4,3.11,8.7,4.8,19.5,4.0,8.0,0.0,13.7,8.0,8.1,0.0,3.2,1.6,2.4,2.4,3.2,0.0,1340.0,48.0,43.0,0.981,16.13,15.82,429,0.0,4.5,41.0,51,49,3
1776305608.075951,07:43:28,NO_LOAD,1.7,3.05,2.4,4.0,2.5,0.8,3.2,0.0,5.6,1.6,4.0,0.0,1.6,0.0,0.0,0.8,0.8,0.0,1249.2,46.6,43.0,0.865,16.28,14.08,430,0.0,4.5,41.0,47,46,3
1776305609.3321223,07:43:29,NO_LOAD,1.1,4.00,1.6,4.0,2.4,0.8,1.6,0.0,3.2,2.4,0.8,0.0,0.8,0.0,0.8,0.8,0.0,0.0,1152.4,46.0,43.0,0.828,16.32,13.51,430,0.0,4.4,41.0,46,46,3
1776305610.589563,07:43:30,NO_LOAD,9.4,7.16,12.0,8.1,26.2,14.5,12.1,2.4,11.3,20.6,13.7,1.6,7.1,2.4,6.5,3.2,8.8,0.8,2072.0,45.8,44.0,1.112,16.19,18.00,441,0.0,4.4,40.0,46,45,3
1776305611.8389823,07:43:31,NO_LOAD,11.8,3.17,14.6,8.1,35.0,12.9,14.6,5.6,24.4,7.3,14.0,4.0,8.2,8.2,9.7,3.3,8.9,7.3,1452.4,45.9,43.0,1.162,16.09,18.70,436,0.0,4.4,41.0,45,45,3
1776305613.0850508,07:43:33,NO_LOAD,9.5,4.20,20.3,5.7,16.7,29.0,9.1,2.4,27.6,13.8,10.5,0.0,5.7,0.8,5.6,1.6,3.3,0.0,1716.2,45.9,45.0,1.151,16.19,18.64,437,0.0,4.5,41.0,45,45,3
1776305614.3239186,07:43:34,NO_LOAD,9.7,13.21,15.2,6.5,22.3,39.8,10.7,4.0,12.3,10.6,10.7,0.0,5.7,3.3,4.1,2.5,5.7,3.3,2063.8,46.0,45.0,1.134,16.18,18.35,438,0.0,4.5,41.0,45,45,3
1776305615.5450504,07:43:35,NO_LOAD,9.5,6.19,16.4,6.7,21.8,24.6,12.7,0.0,17.6,14.0,9.2,1.6,6.6,2.5,5.0,2.5,7.4,2.4,1395.7,46.2,44.0,1.383,16.08,22.24,437,0.0,4.5,41.0,45,46,3
1776305616.7779539,07:43:36,NO_LOAD,5.5,3.21,13.0,4.1,13.1,4.9,6.5,0.0,14.0,24.4,0.8,0.0,0.8,2.4,2.4,0.0,0.8,0.0,1389.1,47.5,44.0,1.249,15.91,19.88,437,0.0,4.5,41.0,46,47,3
1776305618.047782,07:43:38,NO_LOAD,3.7,3.09,2.4,3.9,7.1,13.4,3.2,0.0,8.7,9.4,3.1,0.8,0.8,1.6,2.4,0.8,1.6,0.8,1124.0,46.8,43.0,0.945,16.18,15.29,437,0.0,4.5,41.0,47,47,3
1776305619.2941282,07:43:39,NO_LOAD,2.8,3.15,2.4,4.0,4.9,17.7,3.2,0.0,2.4,0.8,0.8,0.8,0.8,2.4,1.6,0.0,2.4,0.8,1259.1,46.2,43.0,0.936,16.20,15.16,435,0.0,4.5,41.0,46,46,3
1776305620.5604312,07:43:40,NO_LOAD,3.5,3.12,1.6,3.2,18.3,0.8,2.4,0.8,15.1,5.6,2.4,0.0,0.8,0.0,0.8,0.8,1.6,0.0,1256.5,45.8,44.0,0.940,16.27,15.30,435,0.0,4.5,41.0,46,45,3
1776305621.8105752,07:43:41,NO_LOAD,1.1,3.10,2.4,3.3,1.6,0.8,2.4,0.8,1.6,3.2,0.8,0.0,0.0,0.0,0.8,0.0,1.6,0.0,1173.3,45.2,43.0,0.856,16.29,13.94,435,0.0,4.5,41.0,45,45,3
1776305623.056157,07:43:43,NO_LOAD,1.2,5.03,0.0,4.0,4.0,0.0,1.6,0.0,2.4,1.6,1.6,0.0,1.6,0.0,1.6,0.0,1.6,0.0,1238.3,45.0,43.0,0.907,16.26,14.75,435,0.0,4.4,40.0,45,45,3
1776305624.332442,07:43:44,NO_LOAD,1.7,3.14,3.9,3.9,4.0,0.8,1.6,0.0,4.0,1.6,0.8,0.0,0.8,0.8,0.8,0.8,0.0,0.0,1158.6,44.8,43.0,0.886,16.24,14.39,435,0.0,4.4,41.0,45,44,3
1776305625.5254316,07:43:45,NO_LOAD,4.1,4.17,5.0,3.4,19.5,0.8,5.9,0.0,9.2,5.9,2.5,0.0,1.7,0.8,1.7,2.5,5.9,0.8,1358.0,44.8,44.0,0.970,16.25,15.76,436,0.0,4.4,41.0,44,44,3
1776305626.702632,07:43:46,NO_LOAD,7.9,4.09,1.7,3.4,15.8,11.0,4.2,0.0,5.1,76.1,0.9,0.0,2.5,0.0,0.0,0.9,1.7,1.7,1188.1,45.8,44.0,1.034,16.16,16.71,435,0.0,4.5,41.0,44,45,3
1776305627.925312,07:43:47,NO_LOAD,6.8,27.04,3.2,2.5,5.8,0.0,2.5,0.0,21.3,68.0,4.1,0.0,0.8,0.0,1.6,0.8,0.0,0.0,1453.4,54.2,47.0,1.302,15.89,20.69,436,0.0,4.5,41.0,45,50,3
1776305629.132554,07:43:49,NO_LOAD,6.7,24.09,1.7,4.1,1.7,82.5,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.8,77.4,54.0,2.523,15.48,39.05,436,0.0,4.5,41.0,50,72,3
1776305630.3460355,07:43:50,NO_LOAD,6.8,28.16,0.0,3.3,0.0,97.5,1.7,0.0,1.7,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,1.6,1666.2,86.0,54.0,2.442,15.48,37.80,436,0.0,4.5,41.0,72,83,3
1776305631.5783312,07:43:51,NO_LOAD,6.6,23.12,1.6,3.3,25.8,67.2,1.6,0.0,2.4,0.0,0.0,0.8,0.8,0.0,0.8,0.8,1.6,0.0,1683.8,86.4,52.0,2.424,15.45,37.45,434,0.0,4.5,41.0,83,88,3
1776305632.7957296,07:43:52,NO_LOAD,6.3,23.13,0.0,2.5,66.9,0.0,5.0,0.0,23.8,0.8,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0,1393.9,80.0,47.0,2.253,15.43,34.77,434,0.0,4.5,42.0,88,85,4
1776305634.0110893,07:43:54,NO_LOAD,5.8,13.25,3.3,3.3,3.3,0.0,2.5,0.0,13.2,60.0,1.7,0.8,1.7,0.0,0.8,0.0,0.0,0.0,1124.0,76.8,45.0,1.956,15.45,30.22,427,0.0,4.5,42.0,79,77,6
1776305635.2361703,07:43:55,NO_LOAD,0.7,4.13,1.6,3.3,1.6,0.0,1.6,0.0,0.8,0.0,0.8,0.0,1.6,0.0,0.8,0.8,0.0,0.0,1418.3,71.0,44.0,1.004,15.91,15.98,427,0.0,4.5,42.0,77,71,7
1776305636.4764879,07:43:56,NO_LOAD,0.8,3.04,0.8,4.1,4.1,0.8,0.8,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1117.5,66.6,44.0,0.866,16.26,14.08,427,0.0,4.5,41.0,71,67,8
1776305637.7282968,07:43:57,NO_LOAD,0.9,3.10,0.8,3.2,1.6,0.0,1.6,0.8,2.4,0.0,1.6,0.0,0.0,0.8,0.0,0.8,0.8,0.0,1199.2,63.4,44.0,0.869,16.24,14.11,427,0.0,4.5,42.0,67,64,8
1776305638.996766,07:43:58,NO_LOAD,0.8,3.12,1.6,4.0,0.8,0.8,0.0,0.0,1.6,0.8,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1202.8,60.4,44.0,0.894,16.25,14.52,427,0.0,4.5,41.0,64,61,7
1776305640.241336,07:44:00,NO_LOAD,0.9,3.04,0.8,4.0,3.2,0.8,0.8,0.0,3.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1124.0,58.0,44.0,0.843,16.20,13.66,427,0.0,4.5,41.0,59,58,6
1776305641.5023193,07:44:01,NO_LOAD,0.6,3.09,0.0,2.4,1.6,0.8,0.0,0.0,2.4,0.8,0.8,0.0,0.8,0.0,0.0,0.0,0.8,0.0,1124.0,52.9,43.0,0.845,16.25,13.73,428,0.0,4.5,41.0,58,53,6
1776305642.74717,07:44:02,NO_LOAD,0.8,3.05,1.6,4.0,2.4,0.0,1.6,0.0,3.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,50.5,44.0,0.843,16.27,13.71,428,0.0,4.5,41.0,53,50,5
1776305644.01357,07:44:04,NO_LOAD,0.9,3.09,0.8,5.5,1.6,0.8,0.8,0.0,2.4,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1214.9,49.5,44.0,0.845,16.28,13.75,428,0.0,4.4,41.0,50,49,4
1776305645.1619265,07:44:05,NO_LOAD,0.8,3.02,0.9,2.7,3.4,0.0,1.7,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.6,48.6,43.0,0.825,16.27,13.42,428,0.0,4.4,41.0,49,48,4
1776305646.3574305,07:44:06,NO_LOAD,0.8,3.03,0.8,5.0,0.8,0.0,0.8,0.0,2.5,0.8,0.0,0.0,0.8,0.0,0.8,0.8,0.0,0.0,1141.7,48.0,43.0,0.957,16.19,15.49,428,0.0,4.5,41.0,48,47,3
1776305647.5982766,07:44:07,NO_LOAD,0.7,3.09,1.6,4.8,1.6,0.0,0.8,0.0,0.8,0.8,1.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1116.9,46.5,43.0,0.844,16.26,13.73,428,0.0,4.5,41.0,47,46,3
1776305648.8063648,07:44:08,NO_LOAD,0.8,2.25,1.7,4.2,0.8,0.0,2.5,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1169.9,46.0,43.0,0.809,16.30,13.19,428,0.0,4.4,41.0,46,46,3
1776305650.05314,07:44:10,NO_LOAD,0.7,3.11,0.0,4.0,1.6,1.6,0.8,0.8,0.8,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.2,45.2,43.0,0.827,16.30,13.48,428,0.0,4.4,41.0,46,45,3
1776305651.2704449,07:44:11,NO_LOAD,1.2,2.25,2.5,4.1,5.8,1.7,0.8,0.0,1.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.3,45.0,43.0,0.837,16.29,13.64,428,0.0,4.4,41.0,45,45,3
1776305652.5106573,07:44:12,NO_LOAD,0.7,3.03,0.8,4.1,1.6,0.0,0.8,0.0,0.0,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.7,44.8,43.0,0.803,16.28,13.07,428,0.0,4.4,41.0,45,44,3
1776305653.7591522,07:44:13,NO_LOAD,0.7,3.06,0.8,5.5,2.4,0.0,0.0,0.0,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.6,44.6,43.0,0.793,16.28,12.91,428,0.0,4.4,40.0,44,44,3
1776305654.9814537,07:44:14,NO_LOAD,0.9,3.04,0.8,4.1,3.3,1.6,1.6,0.0,2.4,1.7,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1177.2,44.4,43.0,0.807,16.29,13.15,428,0.0,4.4,41.0,44,44,3
1776305656.2285967,07:44:16,NO_LOAD,1.3,3.06,0.0,4.0,2.4,0.0,0.8,-0.0,0.8,6.5,1.6,0.0,0.8,0.0,0.8,1.6,1.6,0.0,1124.0,44.2,43.0,0.847,16.27,13.78,428,0.0,4.4,41.0,44,44,2
1776305657.4827418,07:44:17,NO_LOAD,3.5,3.21,1.6,5.6,4.8,32.3,0.8,0.8,3.2,2.4,1.6,0.0,0.8,0.0,0.0,0.8,0.0,0.0,1210.6,44.5,43.0,0.902,16.25,14.66,431,0.0,4.4,41.0,44,44,2
1776305658.7455082,07:44:18,NO_LOAD,4.0,3.04,3.9,4.0,7.9,27.8,4.8,0.8,6.3,1.6,1.6,0.0,3.2,0.0,2.4,1.6,0.8,0.8,1145.6,44.9,43.0,0.888,16.19,14.38,428,0.0,4.5,41.0,44,44,2
1776305659.9078288,07:44:19,NO_LOAD,0.7,3.15,0.9,3.5,0.0,0.9,0.9,0.0,2.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.0,44.6,43.0,0.813,16.27,13.23,428,0.0,4.5,41.0,44,44,2
1776305661.1625907,07:44:21,NO_LOAD,1.1,3.12,0.8,3.2,4.8,0.8,1.6,0.0,0.8,3.2,0.8,0.0,0.8,0.0,0.8,0.0,0.0,0.0,1142.2,44.5,43.0,0.827,16.28,13.46,428,0.0,4.4,41.0,44,44,2
1776305662.2985723,07:44:22,NO_LOAD,0.7,2.24,0.0,2.7,1.8,0.9,0.9,0.0,2.6,1.8,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1160.4,44.4,43.0,0.796,16.28,12.96,428,0.0,4.4,41.0,44,44,2
1776305663.5562358,07:44:23,NO_LOAD,0.8,3.12,0.0,4.0,2.4,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1194.6,44.2,43.0,0.994,16.29,16.19,428,0.0,4.4,41.0,44,44,2
1776305664.8196075,07:44:24,NO_LOAD,1.7,3.10,1.6,4.0,5.0,1.6,2.4,0.0,7.9,4.0,0.8,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1291.2,44.0,43.0,0.869,16.26,14.13,428,0.0,4.5,41.0,44,44,2
1776305666.0651917,07:44:26,NO_LOAD,1.8,3.09,2.4,4.8,4.3,4.0,2.5,0.0,5.7,1.6,2.4,0.0,1.6,0.0,0.0,0.8,0.0,0.0,1389.6,43.9,44.0,0.905,16.27,14.72,428,0.0,4.5,41.0,44,44,2
1776305667.2807322,07:44:27,NO_LOAD,1.2,3.01,0.0,4.1,1.7,1.7,0.8,0.8,2.5,1.6,2.5,0.0,1.7,0.0,1.7,0.0,0.0,0.0,1343.9,43.8,43.0,0.899,16.25,14.61,428,0.0,4.4,41.0,43,43,2
1776305668.529357,07:44:28,NO_LOAD,5.7,4.03,11.2,3.3,6.6,18.5,6.6,4.0,12.0,4.8,7.3,0.0,4.1,0.8,4.0,2.5,4.0,0.0,1320.6,44.2,43.0,0.943,16.27,15.35,428,0.0,4.4,41.0,43,44,2
1776305669.7697687,07:44:29,NO_LOAD,9.6,3.03,10.6,11.4,11.6,15.6,13.0,8.0,35.8,6.5,8.9,7.3,6.5,0.0,8.1,3.3,4.8,4.8,1124.0,44.9,43.0,1.111,16.19,17.99,428,0.0,4.5,41.0,44,44,2
1776305670.9797666,07:44:30,LOW,13.3,7.08,17.4,8.5,19.3,14.0,16.0,1.7,40.8,39.7,11.7,5.9,8.3,2.5,8.3,3.4,10.0,3.4,1710.0,45.6,44.0,1.207,16.26,19.63,430,0.0,4.5,41.0,44,45,2
1776305672.2049031,07:44:32,LOW,20.6,36.08,42.1,9.2,68.9,29.5,16.5,8.3,87.7,2.5,15.8,6.6,9.1,1.6,7.4,5.8,12.3,5.0,2011.2,63.9,53.0,2.327,15.57,36.23,430,0.0,4.5,41.0,45,47,2
1776305673.4285724,07:44:33,LOW,18.2,43.10,26.8,13.9,51.7,43.4,18.3,3.2,93.4,2.4,10.7,1.7,6.6,1.6,5.8,1.7,7.4,3.3,2146.1,81.9,54.0,3.585,14.85,53.25,430,0.0,4.5,41.0,47,69,2
1776305674.6384466,07:44:34,LOW,16.6,29.16,17.2,8.3,100.0,0.8,12.3,0.8,26.7,74.2,10.8,0.0,3.3,0.0,5.0,0.8,4.2,0.8,1885.9,88.2,55.0,3.438,15.02,51.63,431,0.0,4.6,42.0,82,88,2
1776305675.847302,07:44:35,LOW,20.9,50.04,27.0,40.0,73.9,27.3,13.6,5.9,0.0,100.0,13.2,2.5,10.1,0.0,8.4,4.2,7.6,0.0,2494.5,90.6,56.0,3.686,14.88,54.84,436,0.0,4.6,42.0,88,90,3
1776305677.053592,07:44:37,LOW,18.7,35.05,19.2,30.3,63.0,34.2,12.4,5.8,42.5,57.9,8.3,5.0,5.8,0.8,4.2,0.8,6.7,3.4,2165.0,91.5,55.0,3.386,14.82,50.17,436,0.0,4.6,43.0,90,91,3
1776305678.274477,07:44:38,LOW,19.0,30.15,45.0,10.0,90.2,8.9,7.5,4.1,1.6,100.0,8.3,2.5,5.8,2.4,6.6,2.5,5.0,1.6,2356.7,91.8,55.0,3.389,15.04,50.98,436,0.0,4.7,43.0,91,91,3
1776305679.491108,07:44:39,LOW,20.5,44.24,35.2,9.2,50.4,47.5,25.0,6.6,0.0,100.0,16.7,5.0,7.4,0.8,7.5,2.5,11.6,2.5,3235.0,92.0,57.0,3.524,14.94,52.66,436,0.0,4.7,43.0,91,91,3
1776305680.7045877,07:44:40,LOW,20.9,33.17,30.1,29.8,8.4,92.6,9.1,14.9,14.8,86.9,13.3,5.0,9.1,1.6,5.8,1.7,5.8,3.3,2602.6,92.0,56.0,3.643,14.84,54.08,436,0.0,4.7,44.0,91,92,4
1776305681.9174092,07:44:41,LOW,20.3,48.14,26.4,22.5,100.0,0.0,14.9,9.2,86.0,14.0,15.7,4.2,8.3,0.8,5.8,4.2,7.4,5.7,2442.5,92.0,56.0,3.582,14.94,53.50,436,0.0,4.7,44.0,92,92,6
1776305683.1302433,07:44:43,LOW,16.5,34.25,26.8,7.5,95.0,5.0,8.3,3.3,0.0,100.0,4.1,1.6,2.5,0.0,2.5,2.5,4.1,0.8,1788.0,92.0,56.0,3.174,15.04,47.73,436,0.0,4.7,44.0,92,92,7
1776305684.3348143,07:44:44,LOW,23.4,24.07,61.5,10.2,60.7,19.3,23.1,12.6,40.8,52.9,27.1,6.7,12.6,1.7,12.7,6.0,16.1,6.7,2367.2,86.9,52.0,3.324,14.79,49.16,436,0.0,4.7,44.0,92,88,8
1776305685.5470939,07:44:45,LOW,18.2,27.20,30.3,3.4,81.7,17.5,14.3,9.1,96.7,0.0,9.1,4.2,5.8,2.5,5.0,2.5,7.5,0.8,1561.8,88.5,56.0,3.179,14.99,47.65,439,0.0,4.7,45.0,88,88,9
1776305686.7828522,07:44:46,LOW,16.0,40.05,22.0,4.1,96.8,4.0,4.1,4.9,100.0,0.0,4.9,1.6,4.0,0.8,2.5,1.6,3.3,1.6,1977.6,90.8,57.0,3.036,15.07,45.75,439,0.0,4.7,45.0,88,89,10
1776305688.0065322,07:44:48,LOW,15.4,26.13,8.3,2.5,100.0,0.8,9.1,3.3,100.0,0.0,7.4,1.6,2.5,0.8,4.1,0.8,2.5,0.0,2835.9,91.5,56.0,2.895,15.15,43.86,439,0.0,4.7,45.0,89,91,10
1776305689.2284203,07:44:49,LOW,15.5,25.17,13.8,5.7,44.9,56.6,5.8,4.1,22.8,77.9,6.6,0.0,3.3,0.8,3.3,0.8,3.3,0.8,1514.8,91.9,56.0,2.983,15.02,44.81,438,0.0,4.7,45.0,91,91,11
1776305690.4451783,07:44:50,LOW,17.3,26.16,18.4,11.6,25.6,73.0,8.3,13.9,0.8,100.0,10.7,1.6,2.5,0.8,2.5,1.7,6.6,0.8,1565.6,92.0,56.0,3.094,15.10,46.72,438,0.0,4.7,45.0,91,91,11
1776305691.666731,07:44:51,LOW,14.2,25.13,6.5,4.1,39.5,62.0,4.1,0.8,56.6,43.4,3.3,0.0,2.5,0.0,4.1,0.0,0.0,0.0,1611.6,92.0,56.0,2.806,15.15,42.51,438,0.0,4.7,45.0,91,92,11
1776305692.8961575,07:44:52,LOW,16.3,27.00,25.8,5.7,68.6,26.8,13.0,6.5,6.5,93.5,4.1,0.0,2.5,0.0,3.3,1.6,2.5,0.0,1829.8,92.0,56.0,2.981,15.15,45.16,438,0.0,4.7,45.0,92,92,11
1776305694.1334312,07:44:54,LOW,14.2,25.18,6.4,3.3,9.9,91.1,1.6,0.8,0.0,100.0,3.2,2.4,1.6,0.0,1.6,0.0,2.4,1.6,1559.8,92.0,57.0,2.834,15.13,42.87,438,0.0,4.7,45.0,92,92,11
1776305695.3534749,07:44:55,LOW,18.8,38.18,16.9,28.9,36.9,63.9,15.0,0.0,0.8,100.0,8.4,7.4,5.0,0.0,6.6,2.5,6.6,0.8,2546.7,92.0,56.0,3.265,14.93,48.73,438,0.0,4.7,45.0,92,92,11
1776305696.5750237,07:44:56,LOW,14.7,26.05,7.2,6.6,21.0,79.5,5.7,0.0,0.0,100.0,3.3,0.8,2.5,0.0,1.7,0.8,3.3,0.0,1661.7,92.1,56.0,3.146,14.93,46.98,438,0.0,4.7,45.0,92,92,11
1776305697.794465,07:44:57,LOW,19.8,28.14,17.6,34.7,29.2,73.0,13.4,2.5,49.2,45.9,9.2,5.7,10.7,2.5,5.8,2.5,8.9,5.8,2202.5,92.1,57.0,3.372,14.86,50.12,438,0.0,4.7,45.0,92,92,11
1776305699.0092835,07:44:59,LOW,16.0,27.01,16.4,8.2,80.2,13.2,9.2,6.6,100.0,0.0,9.8,0.8,4.2,0.0,2.5,0.8,2.5,0.8,2490.1,92.1,56.0,2.999,14.98,44.93,438,0.0,4.7,45.0,92,92,11
1776305700.2401729,07:45:00,LOW,13.4,24.23,3.2,4.1,0.0,100.0,0.8,0.8,100.0,0.0,0.8,0.0,1.6,0.0,0.8,0.8,1.6,0.0,1613.1,92.1,57.0,2.723,15.04,40.97,438,0.0,4.7,45.0,92,92,11
1776305701.4608338,07:45:01,LOW,13.3,26.09,4.0,3.3,0.0,100.0,0.0,1.6,100.0,0.0,2.5,0.0,0.8,0.0,0.8,0.0,0.8,0.0,1612.9,92.0,56.0,2.718,15.13,41.13,439,0.0,4.7,45.0,92,92,11
1776305702.6843,07:45:02,LOW,13.5,22.15,4.1,5.6,0.0,100.0,1.6,0.0,100.0,0.0,0.0,0.8,0.8,0.0,0.0,0.8,0.0,0.0,1616.1,92.0,56.0,2.740,15.13,41.46,438,0.0,4.7,45.0,92,92,11
1776305703.9012158,07:45:03,LOW,16.8,23.14,13.1,17.4,63.6,35.8,9.1,0.8,48.4,53.3,6.7,3.3,5.8,0.8,4.1,2.5,4.2,2.5,1562.1,92.1,57.0,3.098,14.88,46.11,438,0.0,4.7,45.0,92,92,11
1776305705.1138191,07:45:05,LOW,16.0,25.18,12.3,5.0,18.3,82.5,11.6,0.8,0.0,100.0,6.7,0.8,3.3,0.8,4.9,1.7,6.6,0.0,1563.3,92.0,56.0,2.954,14.95,44.16,438,0.0,4.7,45.0,92,92,11
1776305706.325659,07:45:06,LOW,16.4,38.22,23.6,7.4,5.1,86.0,4.2,12.3,87.6,10.0,4.1,3.3,4.1,0.0,2.5,1.7,6.6,0.8,2903.5,92.0,53.0,2.999,15.11,45.31,438,0.0,4.7,45.0,92,92,11
1776305707.5654068,07:45:07,LOW,16.1,36.05,18.6,8.1,86.2,4.1,14.6,2.4,100.0,1.6,7.4,0.0,4.8,0.8,2.4,3.3,3.3,3.2,2775.9,92.0,54.0,2.927,14.94,43.73,438,0.0,4.7,45.0,92,92,11
1776305708.7951915,07:45:08,LOW,18.4,23.14,16.3,9.9,71.9,26.2,23.6,4.1,27.6,73.0,10.5,4.8,5.8,0.0,5.7,1.6,9.0,4.1,1614.6,92.1,56.0,3.101,14.86,46.08,438,0.0,4.7,45.0,92,92,11
1776305710.0206025,07:45:10,LOW,19.0,28.22,27.4,9.9,67.5,35.0,21.7,0.8,0.0,100.0,9.1,4.2,7.3,0.0,7.5,3.3,6.6,4.1,1611.9,92.1,57.0,3.377,14.82,50.06,436,0.0,4.7,45.0,92,92,11
1776305711.2366989,07:45:11,LOW,15.6,36.02,8.9,10.7,100.0,0.8,9.1,0.8,0.0,100.0,5.8,4.1,1.7,0.8,1.7,1.7,3.3,0.0,1994.2,92.1,57.0,3.028,15.05,45.58,436,0.0,4.7,46.0,92,92,11
1776305712.4478679,07:45:12,LOW,14.4,25.02,5.7,6.6,98.3,0.8,1.7,0.8,0.0,100.0,3.4,0.8,2.5,0.8,2.5,0.8,2.5,0.0,1564.4,92.1,57.0,3.084,14.96,46.13,436,0.0,4.7,45.0,92,92,11
1776305713.6804616,07:45:13,LOW,16.1,19.22,14.4,11.5,100.0,0.8,9.8,0.0,0.0,100.0,4.9,3.3,4.1,0.0,0.8,2.4,5.6,0.8,1563.0,92.1,57.0,2.975,15.06,44.80,436,0.0,4.7,46.0,92,92,11
1776305714.9147818,07:45:14,LOW,17.3,25.23,19.7,7.3,73.8,23.8,12.2,3.2,0.0,100.0,9.9,4.1,4.8,0.8,4.1,1.7,6.6,3.3,1863.4,92.1,56.0,2.840,15.08,42.82,436,0.0,4.7,46.0,92,92,11
1776305716.136715,07:45:16,LOW,15.2,25.24,8.9,17.9,41.2,60.2,4.1,3.3,83.7,15.6,2.5,0.0,1.6,0.0,0.8,0.8,4.1,0.8,1564.8,92.1,57.0,2.957,14.89,44.04,436,0.0,4.7,46.0,92,92,11
1776305717.3575678,07:45:17,LOW,16.0,25.24,14.4,14.3,77.7,23.1,7.5,2.5,100.0,0.0,4.1,0.0,4.1,0.0,2.5,0.8,3.3,0.0,2771.7,92.1,57.0,2.927,15.08,44.15,436,0.0,4.7,46.0,92,92,11
1776305718.5754542,07:45:18,LOW,16.8,24.12,25.4,7.4,83.5,18.0,9.1,2.5,83.5,17.2,6.7,1.6,4.9,1.6,1.7,0.8,3.3,2.4,1559.1,92.0,57.0,3.053,15.03,45.90,436,0.0,4.7,46.0,92,92,11
1776305719.7940588,07:45:19,LOW,14.4,32.05,13.9,4.2,100.0,0.0,2.5,2.5,98.4,0.0,2.5,0.0,1.6,0.0,0.8,1.6,2.5,0.0,2693.0,92.1,57.0,2.783,15.09,42.00,437,0.0,4.7,46.0,92,92,11
1776305721.0156775,07:45:21,LOW,20.4,31.15,34.2,18.2,39.5,52.1,16.7,9.8,23.8,77.9,13.2,5.7,8.2,2.5,6.6,3.3,9.9,3.3,2873.5,92.1,57.0,3.204,14.89,47.72,436,0.0,4.7,46.0,92,92,11
1776305722.229224,07:45:22,LOW,14.9,25.10,5.0,5.0,87.6,13.9,6.7,0.8,97.5,0.8,8.3,0.0,2.5,0.8,3.3,1.7,3.3,1.6,2643.1,92.1,57.0,2.815,14.81,41.68,436,0.0,4.7,46.0,92,92,11
1776305723.4601424,07:45:23,LOW,17.1,25.16,15.2,3.3,100.0,0.0,16.4,2.4,11.3,87.9,10.6,3.3,4.9,0.8,6.5,2.5,4.1,4.9,1561.7,92.0,57.0,3.035,15.06,45.69,435,0.0,4.7,46.0,92,92,11
1776305724.6677978,07:45:24,LOW,13.2,22.25,2.5,4.2,100.0,0.0,1.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,1567.2,92.0,56.0,2.716,15.07,40.92,435,0.0,4.7,46.0,92,92,11
1776305725.8754191,07:45:25,LOW,17.0,23.21,19.8,10.0,62.2,39.2,11.1,0.0,86.0,14.0,6.7,0.8,8.3,0.0,5.0,1.7,5.7,2.5,1557.1,92.0,57.0,3.044,14.87,45.26,433,0.0,4.7,46.0,92,92,11
1776305727.0934062,07:45:27,LOW,22.6,32.00,50.0,33.6,62.5,38.5,32.0,0.0,100.0,0.0,11.6,4.9,7.4,0.8,3.3,3.3,8.3,4.9,2758.7,92.0,57.0,3.340,14.95,49.93,435,0.0,4.7,46.0,92,92,11
